,state,city,occupation,salary,cpi_index,rent_index,restaurant_price_index,groceries_index,cpi_single,cpi_family,rent_single,rent_family,groceries_single,groceries_family,restaurant_single,restaurant_family,col_single,col_family,ds_single,ds_family
16,Georgia,Atlanta,"Data Scientist, IT",87428.57,77.09035741323258,38.340279997615184,68.85490600376602,77.71819818483186,1508.9204017921666,4393.741793659967,955.1675615525874,1790.1977727466476,220.4787564305495,1102.3782385131108,547.9679984497711,1628.5562368010737,2464.087963344754,6183.939566406614,4821.626203321914,1101.7746002600534
18,Indiana,Indianapolis,"Data Scientist, IT",64000.0,73.70217324329832,28.785402910569278,66.64775020181283,77.09005070907453,1442.6021177603752,4200.633253349815,717.1278641707214,1344.0581075913196,218.69676485657354,1093.4684062727258,530.402790431087,1576.3525877732768,2159.7299819310965,5544.691360941135,3173.6033514022365,-211.3580276078019
19,Massachusetts,Boston,"Data Scientist, IT",87729.95,83.13009764081704,51.45323559551491,78.68095637452454,88.51477910472865,1627.1386531627684,4737.974976009075,1281.8493130675035,2402.472485058241,251.1075768422047,1255.5201812552027,626.1666551153787,1860.9619801702545,2908.987966230272,7140.447461067317,4401.8412004363945,170.38170559934952
20,Massachusetts,Cambridge,"Data Scientist, IT",80000.0,81.8847113033784,49.44702944896693,79.50588105854456,86.28076153360847,1602.7622082255466,4666.994555322661,1231.8688999591682,2308.798005491471,244.76989239469387,1223.8322058211627,632.7316532282152,1880.4730987966957,2834.631108184715,6975.792560814132,3832.035558481952,-309.12589414746526
21,Missouri,Kansas City,"Data Scientist, IT",90000.0,70.25415549140264,31.066225183236007,67.67981059715868,71.09451149595073,1375.1126870954204,4004.114515985846,773.9497613674403,1450.55505943447,201.68801966286262,1008.425879412014,538.6162366753679,1600.7628802439967,2149.0624484628606,5454.669575420316,5350.937551537139,2045.3304245796844
22,Missouri,St. Louis,"Data Scientist, IT",88982.67,70.75903068843351,24.833293286122544,61.24222833918994,69.69506440062858,1384.9948112769844,4032.8897263780614,618.6693523078422,1159.524821768284,197.71792819814323,988.575701977836,487.38402579177534,1448.5011846785203,2003.6641635848266,5192.414548146346,5411.5583364151735,2222.8079518536542
23,Minnesota,Minneapolis,"Data Scientist, IT",85134.35,80.43345599501248,38.80748941796104,72.43948417989097,85.70912680896663,1574.3562075727773,4584.280694398938,966.8071031207215,1812.0128785247334,243.14822184435744,1215.7239673964255,576.4951469488263,1713.338679822781,2541.1633106934987,6396.2935729236715,4553.365855973168,698.2355937429957
24,North Carolina,Charlotte,"Data Scientist, IT",82500.0,75.35043177412484,32.96130973164237,62.563640377323956,82.09741579159312,1474.864141287655,4294.575253836713,821.1618132134333,1539.041010448252,232.90215885917053,1164.4943748126943,497.9002192148573,1479.7552222044662,2296.0259545010886,5833.616264284965,4578.974045498911,1041.383735715035
25,North Carolina,Raleigh,"Data Scientist, IT",90141.22,69.74550255958435,32.978483916084954,80.26645012142455,78.48358494336294,1365.1566197997684,3975.123994732742,821.5896719530328,1539.8429134792095,222.65008212582632,1113.234713912143,638.7844900013331,1898.4620782719335,2186.746291752801,5514.966908211952,5325.0220415805325,1996.8014251213817
26,New York,New York,"Data Scientist, IT",99199.95,89.3453611989042,60.012261670688936,93.51058682578838,86.2982826383532,1748.7924928906316,5092.212057923186,1495.0794737757064,2802.113526219393,244.81959801674418,1224.0807304271932,744.1853031356717,2211.7123996035466,3243.8719666663383,7894.325584142579,5022.790533333662,372.33691585742145
27,Ohio,Cincinnati,"Data Scientist, IT",77425.48,69.33763409779569,28.061898786322804,79.06593020745284,65.57817944439138,1357.173247249794,3951.877654113636,699.1032782737814,1310.2759997955598,186.0387372657939,930.1805706930808,629.2303923699719,1870.0673812666744,2056.2765255235754,5262.153653909196,4395.846807809758,1189.9696794241372
28,Ohio,Cleveland,"Data Scientist, IT",65597.65,73.1959530305332,20.844566888518642,70.44012913320458,77.21736586522466,1432.6936670478385,4171.781384189331,519.2986104369761,973.2818127571236,219.05794522305584,1095.2742826421063,560.583679680782,1666.0499342585545,1951.9922774848146,5145.063196946455,3514.478555848518,321.40763638687804
29,Oregon,Portland,"Data Scientist, IT",75000.0,74.42508867739515,39.2312912522825,66.74340781090521,74.66145953437595,1456.7520307181262,4241.835601641534,977.3652358389887,1831.8011821035132,211.80709455307112,1059.0205404734488,531.164062381527,1578.6150815435299,2434.117266557115,6073.636783745047,3815.882733442885,176.36321625495293
30,Pennsylvania,Philadelphia,"Data Scientist, IT",88497.18,81.20000237637616,42.82978973812878,78.18365334909453,78.29918024004368,1589.360126513761,4627.969775440846,1067.0142687670286,1999.8235328791177,222.12694442297993,1110.6190622788517,622.208968448099,1849.1997690127837,2656.37439528079,6627.793308319964,4718.3906047192095,746.9716916800353
31,Texas,Austin,"Data Scientist, IT",82171.52,72.45797654460362,36.04775704764319,64.66943952794364,68.40571837101248,1418.2489580981444,4129.72063576672,898.05416655223,1683.1544887835225,194.0601824467253,970.2872310899523,514.6588005952339,1529.5615837149228,2316.3031246503742,5812.875124550243,4531.323542016293,1034.7515421164244
32,Texas,Dallas,"Data Scientist, IT",77669.8,68.87008120951425,32.73357625347288,65.83356454412814,68.48808098308668,1348.0216475463062,3925.2296175119022,815.4883118451446,1528.4075991788447,194.2938369409186,971.4554870883964,523.923256711535,1557.0954685977188,2163.509959391451,5453.637216690747,4308.9733739418825,1018.8461166425868
33,Texas,Houston,"Data Scientist, IT",91116.75,79.02270877609203,41.244471817361564,73.65761766832092,85.96643772578652,1546.7430879579597,4503.875579880732,1027.519401938747,1925.8013136613827,243.87818718428377,1219.3737426338737,586.1894186897985,1742.1499730911264,2574.262489896707,6429.676893542115,5018.800010103293,1163.385606457885
34,Tennessee,Nashville,"Data Scientist, IT",68261.47,71.87379271180336,34.91922472332651,64.38572692247135,74.54075164641509,1406.8144942652118,4096.42525347142,869.939153609761,1630.4606625102147,211.46465834571498,1057.3083835782456,512.4009305671038,1522.8512131702923,2276.7536478749726,5726.885915981635,3411.702185458361,-38.43008264830132
35,Texas,Plano,"Data Scientist, IT",85000.0,70.42897528570087,32.47284539170281,65.53193912409401,70.20012337269857,1378.5345048571373,4014.0783177159356,808.9927499589529,1516.233462525275,199.15072999600858,995.7396099553685,521.5228311312774,1549.9614241630713,2187.52725481609,5530.311780241211,4895.806078517243,1553.0215530921223
36,Utah,Salt Lake City,"Data Scientist, IT",73614.13,66.75619894210956,28.313613180268682,67.66929282872118,63.36924906451675,1306.6457843734875,3804.7495318458523,705.3742137987157,1322.0291363777185,179.77222267112757,898.848439505825,538.5325331188118,1600.5141139849134,2012.019998172203,5126.778668223571,4122.49083516113,1007.7321651097627
37,Virginia,McLean,"Data Scientist, IT",99192.14,89.45960435151035,46.8096009266583,81.16488321734431,90.99914063532927,1751.0286198138526,5098.723312133027,1166.1629069257453,2185.6502698278537,258.1554620683656,1290.759110513701,645.9344901085913,1919.7118178566275,2917.191526739598,7284.373581960881,5348.820139927069,981.6380847057862
38,Virginia,Reston,"Data Scientist, IT",93477.83,92.85690332654896,47.75236786070317,81.33526598585237,94.33924897841932,1817.5253115718733,5292.35134802566,1189.6499652769119,2229.6702734807036,267.63101542687775,1338.1362092845932,647.290447295209,1923.7417110973804,3007.175276848785,7522.021621506363,4782.643889817882,267.79754516030425
39,Virginia,Richmond,"Data Scientist, IT",95000.0,70.98128646507124,34.34522391947793,72.85306480706821,75.06766842891314,1389.3451124954254,4045.557127690796,855.6391289835617,1603.6592160766354,212.95946856598368,1064.7823292962325,579.786545654091,1723.1206888167771,2244.9842414789873,5649.216343767432,5671.68242518768,2267.4503228992353
40,Washington,Bellevue,"Data Scientist, IT",111968.75,84.81735715067647,43.47216137720912,77.35903317278179,89.01922585388533,1660.1640584530508,4834.139825595661,1083.017609174273,2029.8173742811305,252.5386418248873,1262.6754052792658,615.6463936989493,1829.6958526026347,2743.181667627324,6863.9571998767915,6587.547499039342,2466.7719667898746
41,Washington,Seattle,"Data Scientist, IT",100529.55,84.34326837669661,43.13538175060007,79.77588693958263,88.69115772374336,1650.8845292444335,4807.119278149311,1074.6274520145244,2014.0923420826311,251.60794534648755,1258.021988500893,634.8804410312805,1886.8592778950083,2725.511981258958,6821.211620231942,5651.950518741041,1556.2508797680575
